0.000000000000000000e+00 7.139999999999999680e-01 0.000000000000000000e+00 3.967999999999999972e+00 4.920000000000000068e-02 0.000000000000000000e+00 1.910000000000000031e-01 9.130000000000000615e-02 6.470000000000000195e-01 1.940000000000000058e-02 5.674200000000000000e+04
0.000000000000000000e+00 9.839999999999999858e-01 1.389000000000000012e+00 3.571000000000000174e+00 6.110000000000000153e-02 1.000000000000000000e+04 9.130000000000000615e-02 1.710000000000000131e-01 1.910000000000000031e-01 1.110000000000000049e-02 6.674200000000000000e+04
0.000000000000000000e+00 8.249999999999999556e-01 -9.919999999999999929e-01 2.975999999999999979e+00 7.499999999999999722e-02 2.000000000000000000e+04 3.890000000000000124e-01 1.110000000000000014e-01 1.190000000000000085e-02 9.129999999999999227e-03 7.674200000000000000e+04
0.000000000000000000e+00 5.400000000000000355e-01 1.389000000000000012e+00 3.967999999999999972e+00 6.710000000000000686e-02 3.000000000000000000e+04 1.110000000000000014e-01 2.500000000000000000e-01 3.489999999999999769e-01 8.729999999999999913e-03 8.674200000000000000e+04
0.000000000000000000e+00 5.080000000000000071e-01 -2.975999999999999979e+00 5.951999999999999957e+00 5.709999999999999798e-02 4.000000000000000000e+04 1.710000000000000131e-01 4.089999999999999747e-01 2.899999999999999800e-01 nan 9.674200000000000000e+04
0.000000000000000000e+00 4.440000000000000058e-01 -2.380999999999999783e+00 1.586999999999999966e+00 5.319999999999999729e-02 5.000000000000000000e+04 3.489999999999999769e-01 2.300000000000000100e-01 4.480000000000000093e-01 1.590000000000000094e-02 1.067420000000000000e+05
0.000000000000000000e+00 7.139999999999999680e-01 -2.182999999999999829e+00 -9.919999999999999929e-01 6.310000000000000331e-02 6.000000000000000000e+04 2.300000000000000100e-01 1.710000000000000131e-01 1.310000000000000053e-01 1.669999999999999957e-02 1.167420000000000000e+05
0.000000000000000000e+00 6.189999999999999947e-01 0.000000000000000000e+00 3.571000000000000174e+00 4.519999999999999712e-02 7.000000000000000000e+04 4.289999999999999925e-01 -2.779999999999999832e-02 4.289999999999999925e-01 1.789999999999999925e-02 1.267420000000000000e+05
0.000000000000000000e+00 8.729999999999999982e-01 3.373000000000000220e+00 5.951999999999999957e+00 5.709999999999999798e-02 8.000000000000000000e+04 1.910000000000000031e-01 2.500000000000000000e-01 6.470000000000000195e-01 1.789999999999999925e-02 1.367420000000000000e+05
0.000000000000000000e+00 7.780000000000000249e-01 -7.940000000000000391e-01 2.975999999999999979e+00 8.890000000000000679e-02 9.000000000000000000e+04 5.679999999999999494e-01 1.710000000000000131e-01 2.899999999999999800e-01 1.110000000000000049e-02 1.467420000000000000e+05
